SampleID,Replicate,FieldID,Site,Area,Initials,Year,Month,Day,Condition,Lat,Long,Geno.Sp,Cytb_Sp
S21_5062,None,20211105-GD-01,PRES,Urban,GD,2021,11,5,fresh,37.79500556,-122.4727694,NA,NA
S21_5063,None,20211109-GD-01,PRES,Urban,GD,2021,11,9,<2 days,37.79992778,-122.474075,NA,NA
S21_5064,None,20210825-KS-01,Marin,Nonurban,KS,2021,8,25,fresh,37.853279,-122.518512,NA,NA
S21_5065,None,20210901-KS-01,Marin,Nonurban,KS,2021,9,1,fresh,37.83238125,-122.5172147,NA,NA
S21_5066,None,20210902-KS-01,Marin,Nonurban,KS,2021,9,2,fresh,37.88442003,-122.5780779,coyote,NA
S21_5067,None,20210903-KS-01,Marin,Nonurban,KS,2021,9,3,fresh,37.86896425,-122.5626914,NA,NA
S21_5068,None,20210909-KS-01,Marin,Nonurban,KS,2021,9,9,fresh,37.83272264,-122.5374048,dog,NA
S21_5069,None,20210913-KS-01,Marin,Nonurban,KS,2021,9,13,fresh,37.83135647,-122.5250446,NA,NA
S21_5070,None,20210919-KS-01,Marin,Nonurban,KS,2021,9,19,fresh,37.84256486,-122.5107443,NA,NA
S21_5071,None,20210923-KS-01,Marin,Nonurban,KS,2021,9,23,fresh,37.830623,-122.489016,NA,NA
S21_5072,None,20210928-KS-01,Marin,Nonurban,KS,2021,9,28,fresh,37.8340515,-122.5098493,NA,NA
S21_5073,None,20210928-KS-02,Marin,Nonurban,KS,2021,9,28,fresh,37.83460317,-122.5084505,NA,NA
S21_5074,None,20211230-TC-01,SFGC,Urban,TC,2021,12,30,fresh,37.71124,-122.48279,NA,NA
S21_5075,None,20211230-TC-02,SFGC,Urban,TC,2021,12,30,<2 days,37.71171,-122.48298,NA,NA
S21_5076,None,20211230-TC-03,SFGC,Urban,TC,2021,12,30,fresh,37.71248,-122.48388,coyote,NA
S21_5077,None,20211230-TC-04,SFGC,Urban,TC,2021,12,30,fresh,37.71247,-122.48381,coyote,NA
S21_5078,None,20211230-TC-05,GGPE,Urban,TC,2021,12,30,fresh,37.7704,-122.47434,coyote,NA
S21_5079,None,20211230-TC-06,LEND,Urban,TC,2021,12,30,fresh,37.78226,-122.50783,NA,NA
S21_5080,None,20211230-TC-07,LEND,Urban,TC,2021,12,30,<2 days,37.78415,-122.50575,coyote,NA
S21_5081,None,20211230-TC-08,LEND,Urban,TC,2021,12,30,fresh,37.78317,-122.50257,NA,NA
S21_5082,None,20211231-TC-01,MCLA,Urban,TC,2021,12,31,<2 days,37.72103,-122.41222,coyote,NA
RS21_5083,None,20211231-TC-02,MCLA,Urban,TC,2021,12,31,not fresh,37.71768,-122.41762,NA,NA
S21_5084,None,20211231-TC-03,MCLA,Urban,TC,2021,12,31,<2 days,37.71732,-122.41619,coyote,NA
S21_5085,None,20211115-SR-04,GGPE,Urban,SR,2021,11,15,fresh,37.772399,-122.457814,coyote,NA
S21_5086,None,20211129-SR-05,GGPE,Urban,SR,2021,11,29,<2 days,37.773895,-122.457779,NA,NA
RS21_5087,None,20211222-SR-06,GGPE,Urban,SR,2021,12,22,<2 days,37.773453,-122.457642,coyote,NA
S21_5088,None,20211224-SR-07,GGPE,Urban,SR,2021,12,24,fresh,37.773467,-122.45748,NA,NA
S21_5089,None,20211104-JK-692,STMA,Urban,JK,2021,11,4,fresh,37.734636,-122.421051,coyote,NA
S21_5090,None,20211104-JK-693,STMA,Urban,JK,2021,11,4,fresh,37.734636,-122.421051,NA,NA
S21_5091,None,20211104-JK-694,TGPH,Urban,JK,2021,11,4,fresh,37.802864,-122.406001,NA,NA
S21_5092,None,20211105-JK-695,BERN,Urban,JK,2021,11,5,fresh,37.743102,-122.413843,coyote,NA
RS21_5093,None,20211105-JK-696,STMA,Urban,JK,2021,11,5,fresh,37.734636,-122.421051,coyote,NA
S21_5094,None,20211105-JK-697,BERN,Urban,JK,2021,11,5,fresh,37.743102,-122.413843,coyote,NA
S21_5095,None,20211106-JK-698,SFGC,Urban,JK,2021,11,6,fresh,37.710304,-122.477567,coyote,NA
S21_5096,None,20211107-JK-699,GLEN,Urban,JK,2021,11,7,<2 days,37.742249,-122.442412,NA,NA
S21_5097,None,20211107-JK-700,BERN,Urban,JK,2021,11,7,fresh,37.743102,-122.413843,coyote,NA
S21_5098,None,20211110-JK-701,SFGC,Urban,JK,2021,11,10,fresh,37.710304,-122.477567,NA,NA
S21_5099,None,20211111-JK-702,STMA,Urban,JK,2021,11,11,fresh,37.734636,-122.421051,coyote,NA
S21_5100,None,20211114-JK-703,FORT,Urban,JK,2021,11,14,fresh,37.805977,-122.428371,coyote,NA
S21_5101,None,20211115-JK-704,STMA,Urban,JK,2021,11,15,fresh,37.734636,-122.421051,coyote,NA
RS21_5102,None,20211116-JK-705,BERN,Urban,JK,2021,11,16,fresh,37.743102,-122.413843,coyote,NA
S21_5103,None,20211116-JK-706,BERN,Urban,JK,2021,11,16,fresh,37.743102,-122.413843,coyote,NA
S21_5104,None,20211119-JK-707,STMA,Urban,JK,2021,11,19,fresh,37.734636,-122.421051,coyote,NA
S21_5105,None,20211119-JK-708,STMA,Urban,JK,2021,11,19,fresh,37.734636,-122.421051,coyote,NA
S21_5106,None,20211119-JK-709,STMA,Urban,JK,2021,11,19,fresh,37.734636,-122.421051,coyote,NA
S21_5107,None,20211119-JK-710,GLEN,Urban,JK,2021,11,19,fresh,37.742249,-122.442412,NA,NA
S21_5108,None,20211121-JK-711,STMA,Urban,JK,2021,11,21,fresh,37.734636,-122.421051,coyote,NA
S21_5109,None,20211124-JK-712,BERN,Urban,JK,2021,11,24,fresh,37.743102,-122.413843,NA,NA
S21_5110,None,20211126-JK-713,BERN,Urban,JK,2021,11,26,fresh,37.743102,-122.413843,coyote,NA
S21_5111,None,20211130-JK-714,GLEN,Urban,JK,2021,11,30,fresh,37.742249,-122.442412,coyote,NA
S21_5112,None,20211130-JK-715,GLEN,Urban,JK,2021,11,0,fresh,37.742249,-122.442412,NA,NA
S21_5113,None,20211202-JK-716,TGPH,Urban,JK,2021,12,2,fresh,37.802864,-122.406001,coyote,NA
S21_5114,None,20211203-JK-717,STMA,Urban,JK,2021,12,0,fresh,37.734636,-122.421051,NA,NA
S21_5115,None,20211204-JK-718,FORT,Urban,JK,2021,12,4,fresh,37.805977,-122.428371,NA,NA
S21_5116,None,20211206-JK-719,GLEN,Urban,JK,2021,12,6,fresh,37.742249,-122.442412,coyote,NA
S21_5117,None,20211207-JK-720,GLEN,Urban,JK,2021,12,7,fresh,37.742249,-122.442412,coyote,NA
S21_5118,None,20211207-JK-721,LAKE,Urban,JK,2021,12,7,fresh,37.729695,-122.48071,NA,NA
S21_5119,None,20211207-JK-722,BERN,Urban,JK,2021,12,7,fresh,37.743102,-122.413843,NA,NA
RS21_5120,None,20211208-JK-723,GLEN,Urban,JK,2021,12,8,fresh,37.742249,-122.442412,NA,NA
S21_5121,None,20211209-JK-724,TGPH,Urban,JK,2021,12,9,fresh,37.802864,-122.406001,coyote,NA
RS21_5122,None,20211212-JK-725,GLEN,Urban,JK,2021,12,12,fresh,37.742249,-122.442412,NA,NA
S21_5123,None,20211215-JK-726,BERN,Urban,JK,2021,12,15,fresh,37.743102,-122.413843,coyote,NA
S21_5124,None,20211218-JK-727,BERN,Urban,JK,2021,12,18,fresh,37.743102,-122.413843,NA,NA
S21_5125,None,20211218-JK-728,GLEN,Urban,JK,2021,12,18,fresh,37.742249,-122.442412,NA,NA
S21_5126,None,20211219-JK-729,GLEN,Urban,JK,2021,12,19,fresh,37.742249,-122.442412,coyote,NA
S21_5127,None,20211221-JK-730,GLEN,Urban,JK,2021,12,21,fresh,37.742249,-122.442412,coyote,NA
S21_5128,None,20211228-JK-731,BERN,Urban,JK,2021,12,28,fresh,37.743102,-122.413843,NA,NA
S21_5129,None,20211103-MGS-01,GLEN,Urban,MGS,2021,11,3,fresh,-122.2634,37.4435,NA,NA
S21_5130,None,20211103-MGS-02,GLEN,Urban,MGS,2021,11,3,fresh,-122.2634,37.4435,NA,NA
S21_5131,None,20211103-MGS-03,GLEN,Urban,MGS,2021,11,3,fresh,-122.2635,37.4438,NA,NA
S21_5132,None,20211103-MGS-04,GLEN,Urban,MGS,2021,11,3,fresh,-122.2633,37.4433,NA,NA
S22_0824,None,20211111-GD-01,PRES,Urban,GD,2021,11,11,fresh,37.79149722,-122.4600306,NA,NA
S22_0825,None,20211115-GD-01,PRES,Urban,GD,2021,11,15,fresh,37.79320833,-122.459975,NA,NA
S22_0826,None,20211120-GD-01,PRES,Urban,GD,2021,11,20,<2 days,37.79441389,-122.4627833,NA,NA
S22_0827,None,20211120-GD-02,PRES,Urban,GD,2021,11,20,<2 days,37.79651667,-122.4479222,NA,NA
S22_0828,None,20211206-GD-01,PRES,Urban,GD,2021,12,6,<2 days,37.798071,-122.476344,NA,NA
S22_0829,None,20211208-GD-01,PRES,Urban,GD,2021,12,8,<2 days,37.79624167,-122.4529583,NA,NA
S22_0830,None,20211215-GD-01,PRES,Urban,GD,2021,12,15,fresh,37.801626,-122.474994,NA,NA
S22_0831,None,20211216-GD-01,PRES,Urban,GD,2021,12,16,fresh,37.795264,-122.470021,coyote,NA
S22_0832,None,20220114-GD-01,PRES,Urban,GD,2021,1,14,<2 days,37.78784444,-122.4810028,NA,NA
S22_0833,None,20220124-GD-01,PRES,Urban,GD,2021,1,24,<2 days,37.80215556,-122.4713444,coyote,NA
S22_0834,None,20220205-GD-01,PRES,Urban,GD,2021,2,5,fresh,37.84607778,-122.5263139,unresolved,NA
S22_0835,None,20220205-GD-02,PRES,Urban,GD,2021,2,5,<2 days,37.79735833,-122.4539194,coyote,NA
S22_0836,None,20220210-GD-01,PRES,Urban,GD,2021,2,10,fresh,37.79684722,-122.4533167,NA,NA
S22_0837,None,20211201-KS-01,Marin,Nonurban,KS,2021,12,1,fresh,37.89422906,-122.5624818,NA,NA
S22_0838,None,20211201-KS-02,Marin,Nonurban,KS,2021,12,1,fresh,37.88836686,-122.5686056,NA,NA
S22_0839,None,20211201-KS-03,Marin,Nonurban,KS,2021,12,1,not fresh,37.86907008,-122.5623437,NA,NA
S22_0840,None,20211202-KS-01,Marin,Nonurban,KS,2021,12,2,fresh,37.88346219,-122.5656111,NA,NA
S22_0841,None,20211202-KS-02,Marin,Nonurban,KS,2021,12,2,fresh,37.88520258,-122.5662102,coyote,NA
S22_0842,None,20211202-KS-03,Marin,Nonurban,KS,2021,12,2,fresh,37.88402719,-122.5680262,NA,NA
S22_0843,None,20211203-KS-01,Marin,Nonurban,KS,2021,12,3,fresh,37.8921925,-122.5701376,coyote,NA
S22_0844,None,20211203-KS-02,Marin,Nonurban,KS,2021,12,3,fresh,37.89893217,-122.5761859,coyote,NA
S22_0845,None,20211203-KS-03,Marin,Nonurban,KS,2021,12,3,fresh,37.90064933,-122.5839858,coyote,NA
S22_0846,None,20211209-KS-01,Marin,Nonurban,KS,2021,12,9,unknown,38.058681,-122.80122,NA,NA
S22_0847,None,20211209-KS-02,Marin,Nonurban,KS,2021,12,9,fresh,38.068944,-122.738076,NA,NA
S22_0848,None,20220103-JK-732,BERN,Urban,JK,2022,1,3,fresh,37.743102,-122.413843,NA,NA
S22_0849,None,20220105-JK-733,BERN,Urban,JK,2022,1,5,fresh,37.743102,-122.413843,NA,NA
S22_0850,None,20220107-JK-737,TGPH,Urban,JK,2022,1,7,fresh,37.802864,-122.406001,NA,NA
S22_0851,None,20220110-JK-738,TGPH,Urban,JK,2022,1,10,fresh,37.802864,-122.406001,coyote,NA
S22_0852,None,20220110-JK-739,SFGC,Urban,JK,2022,1,10,fresh,37.710304,-122.477567,coyote,NA
S22_0853,None,20220113-JK-740,GLEN,Urban,JK,2022,1,13,fresh,37.742249,-122.442412,coyote,NA
S22_0854,None,20220113-JK-741,STFA,Urban,JK,2022,1,13,<2 days,37.73783347,-122.4709839,coyote,NA
S22_0855,None,20220114-JK-742,BVP,Urban,JK,2022,1,14,fresh,37.768823,-122.44118,coyote,NA
S22_0856,None,20220115-JK-743,GLEN,Urban,JK,2022,1,15,fresh,37.742249,-122.442412,NA,NA
S22_0857,None,20220117-JK-744,SFGC,Urban,JK,2022,1,17,fresh,37.710304,-122.477567,NA,NA
S22_0858,None,20220119-JK-745,BVP,Urban,JK,2022,1,19,fresh,37.768823,-122.44118,dog,NA
S22_0859,None,20220119-JK-746,BVP,Urban,JK,2022,1,19,fresh,37.768823,-122.44118,coyote,NA
S22_0860,None,20220120-JK-747,STFA,Urban,JK,2022,1,20,fresh,37.73783347,-122.4709839,coyote,NA
S22_0861,None,20220121-JK-748,SFGC,Urban,JK,2022,1,21,fresh,37.710304,-122.477567,coyote,NA
S22_0862,None,20220127-JK-749,STFA,Urban,JK,2022,1,27,fresh,37.73783347,-122.4709839,coyote,NA
S22_0863,None,20220127-JK-750,STFA,Urban,JK,2022,1,27,fresh,37.73783347,-122.4709839,coyote,NA
S22_0864,None,20220128-JK-751,LAKE,Urban,JK,2022,1,28,fresh,37.729695,-122.48071,coyote,NA
S22_0865,None,20220202-JK-752,BERN,Urban,JK,2022,2,2,fresh,37.743102,-122.413843,coyote,NA
S22_0866,None,20220209-JK-753,GGPE,Urban,JK,2022,2,9,fresh,37.768042,-122.476381,NA,NA
S22_0867,None,20220210-JK-754,GGPE,Urban,JK,2022,2,10,fresh,37.768042,-122.476381,coyote,NA
S22_0868,None,20220211-JK-755,BERN,Urban,JK,2022,2,11,fresh,37.743102,-122.413843,NA,NA
S22_0890,None,20220218-JK-756,BERN,Urban,JK,2022,2,18,fresh,37.743102,-122.413843,NA,NA
S22_0891,None,20220224-JK-757,SFGC,Urban,JK,2022,2,24,fresh,37.710304,-122.477567,coyote,NA
S22_0892,None,20220225-JK-758,GLEN,Urban,JK,2022,2,25,fresh,37.742249,-122.442412,coyote,NA
S22_0893,None,20220226-JK-759,SFGC,Urban,JK,2022,2,26,fresh,37.710304,-122.477567,NA,NA
S22_0894,None,20220216-JK-760,TGPH,Urban,JK,2022,2,16,fresh,37.802864,-122.406001,NA,NA
S22_0895,None,010322-SR-08,GGPE,Urban,SR,2022,1,3,<2 days,37.773533,-122.456222,coyote,NA
S22_0896,None,012522-SR-08,GGPE,Urban,SR,2022,1,25,fresh,37.772337,-122.456638,NA,NA
S22_0897,None,20220210-SR-10,GGPE,Urban,SR,2022,2,10,fresh,37.770971,-122.46137,NA,NA
S22_0898,None,20220212-SR-11,GGPE,Urban,SR,2022,2,12,<2 days,37.770492,-122.461811,coyote,NA
S22_0899,None,20220222-SR-12,GGPE,Urban,SR,2022,2,22,fresh,37.773547,-122.464028,coyote,NA
S22_0900,None,20220218-GD-01,PRES,Urban,GD,2022,2,18,<2 days,37.799706,-122.474197,NA,NA
S22_0901,None,20220218-GD-02,PRES,Urban,GD,2022,2,18,<2 days,37.797439,-122.453803,coyote,NA
S22_0902,None,20220225-GD-01,PRES,Urban,GD,2022,2,25,<2 days,37.792836,-122.462333,coyote,NA
S22_0903,None,20220228-TC-01,MCLA,Urban,TC,2022,2,28,fresh,NA,NA,NA,NA
S22_0904,None,Dog1,CHP,Urban,JK,2022,2,15,fresh,NA,NA,dog,NA
S22_0905,None,Dog2,CHP,Urban,JK,2022,2,15,fresh,NA,NA,dog,NA
S22_0906,None,Dog3,GLEN,Urban,JK,2022,2,15,fresh,NA,NA,dog,NA
S22_0907,None,Dog5,CHP,Urban,JK,2022,2,18,fresh,NA,NA,dog,NA
S22_0908,None,Dog6,CHP,Urban,JK,2022,2,18,fresh,NA,NA,dog,NA
S22_0909,None,Dog7,CHP,Urban,JK,2022,2,19,fresh,NA,NA,NA,NA
S22_0910,None,Dog8,CHP,Urban,JK,2022,2,19,fresh,NA,NA,dog,NA
S22_0911,None,Dog9,CHP,Urban,JK,2022,2,20,fresh,NA,NA,dog,NA
S22_0912,None,Dog10,BVP,Urban,JK,2022,2,20,fresh,NA,NA,dog,NA
S22_0913,None,Dog11,BVP,Urban,JK,2022,2,20,fresh,NA,NA,NA,NA
S22_0914,None,Dog12,GLEN,Urban,JK,2022,2,21,fresh,NA,NA,dog,NA
S22_0915,None,Dog13,GLEN,Urban,JK,2022,2,23,fresh,NA,NA,NA,NA
S22_0916,None,Dog14,BERN,Urban,JK,2022,2,26,fresh,NA,NA,NA,NA
S22_0917,None,Dog15,LAKE,Urban,JK,2022,2,26,fresh,NA,NA,dog,NA
S22_0983,None,20220405-TC-01,BERN,Urban,TC,2022,4,5,<2 days,37.74306,-122.41079,NA,NA
S22_0984,None,20220405-TC-02,CHP,Urban,TC,2022,4,5,fresh,37.76493,-122.43959,NA,NA
S22_0985,None,20220301-GD-01,PRES,Urban,GD,2022,3,1,<2 days,37.80163056,-122.4739222,coyote,NA
S22_0986,None,20220301-GD-02,PRES,Urban,GD,2022,3,1,<2 days,37.79189167,-122.4604556,coyote,NA
S22_0987,None,20220307-GD-01,PRES,Urban,GD,2022,3,7,<2 days,37.797431,-122.476189,NA,NA
S22_0988,None,20220308-GD-01,PRES,Urban,GD,2022,3,8,fresh,37.796219,-122.45866,coyote,NA
S22_0989,None,20220308-GD-02,PRES,Urban,GD,2022,3,8,<2 days,37.79761944,-122.4763111,NA,NA
S22_0990,None,20220315-GD-01,PRES,Urban,GD,2022,3,15,<2 days,37.791738,-122.45803,NA,NA
S22_0991,None,20220316-GD-01,PRES,Urban,GD,2022,3,16,<2 days,37.79535,-122.4697194,NA,NA
S22_0992,None,20220319-GD-01,PRES,Urban,GD,2022,3,19,fresh,37.79961389,-122.4742194,NA,NA
S22_0993,None,20220326-GD-01,PRES,Urban,GD,2022,3,26,fresh,37.794663,-122.471397,coyote,NA
S22_0994,None,20220301-SR-11,GGPE,Urban,SR,2022,3,1,fresh,37.77293641,-122.4585701,NA,NA
S22_0995,None,20220309-SR-12,GGPE,Urban,SR,2022,3,9,fresh,37.77298034,-122.4623268,NA,NA
S22_0996,None,20220310-SR-13,GGPE,Urban,SR,2022,3,10,fresh,37.77133833,-122.4619967,NA,NA
S22_0997,None,20220314-SR-14,GGPE,Urban,SR,2022,3,14,<2 days,37.772925,-122.4613283,coyote,NA
S22_0998,None,20220301-JK-760,LAKE,Urban,JK,2022,3,1,fresh,37.729695,-122.48071,coyote,NA
S22_0999,None,20220306-JK-761,BERN,Urban,JK,2022,3,6,fresh,37.743102,-122.413843,coyote,NA
S22_1000,None,20220311-JK-762,GLEN,Urban,JK,2022,3,11,fresh,37.742249,-122.442412,coyote,NA
S22_1001,None,20220311-JK-763,GLEN,Urban,JK,2022,3,11,fresh,37.742249,-122.442412,coyote,NA
S22_1002,None,20220312-JK-764,GGPE,Urban,JK,2022,3,12,fresh,37.768042,-122.476381,coyote,NA
S22_1003,None,20220313-JK-765,GLEN,Urban,JK,2022,3,13,fresh,37.742249,-122.442412,NA,NA
S22_1004,None,20220313-JK-766,GLEN,Urban,JK,2022,3,13,fresh,37.742249,-122.442412,coyote,NA
S22_1005,None,20220316-JK-767,GLEN,Urban,JK,2022,3,16,fresh,37.742249,-122.442412,coyote,NA
S22_1006,None,20220316-JK-768,GLEN,Urban,JK,2022,3,16,fresh,37.742249,-122.442412,NA,NA
S22_1007,None,20220324-JK-769,SFGC,Urban,JK,2022,3,24,fresh,37.71129,-122.485125,coyote,NA
S22_1008,None,20220325-JK-770,SFGC,Urban,JK,2022,3,25,fresh,37.71129,-122.485125,coyote,NA
S22_1009,None,20220327-JK-771,BERN,Urban,JK,2022,3,27,fresh,37.743102,-122.413843,NA,NA
S22_1010,None,20220327-JK-772,BERN,Urban,JK,2022,3,27,fresh,37.743102,-122.413843,coyote,NA
S22_1011,None,20220328-JK-773,GGPE,Urban,JK,2022,3,28,fresh,37.768042,-122.476381,dog,NA
S22_1012,None,20220328-JK-774,LAKE,Urban,JK,2022,3,28,fresh,37.729695,-122.48071,NA,NA
S22_1013,None,20220331-JK-775,TGPH,Urban,JK,2022,3,31,fresh,37.802864,-122.406001,coyote,NA
S22_1014,None,20220403-JK-776,TGPH,Urban,JK,2022,4,3,fresh,37.802864,-122.406001,coyote,NA
S22_1015,None,20220403-JK-777,TGPH,Urban,JK,2022,4,3,fresh,37.802864,-122.406001,coyote,NA
S22_1016,None,Dog16,FORT,Urban,JK,2022,4,6,fresh,NA,NA,dog,NA
RS20_3767,Yes redo,20200810-TC-13,GLEN,Urban,TC,2020,8,10,<2 days,37.7429,-122.4426,NA,NA
RS20_3773,Yes redo,20200812-TC-02,GGPE,Urban,TC,2020,8,12,fresh,37.77003,-122.47411,coyote,NA
RS20_3774,Yes redo,20200812-TC-04,GGPE,Urban,TC,2020,8,12,fresh,37.77013,-122.47412,NA,NA
RS20_3775,Yes redo,20200812-TC-05,GGPE,Urban,TC,2020,8,12,fresh,37.77025,-122.4742,NA,NA
RS20_3777,Yes redo,20200812-TC-07,GGPE,Urban,TC,2020,8,12,fresh,37.77023,-122.47397,coyote,NA
RS20_3781,Yes redo,20200817-TC-01,LAKE,Urban,TC,2020,8,17,fresh,37.71886,-122.48959,NA,NA
RS20_3784,Yes redo,20200817-TC-04,SFGC,Urban,TC,2020,8,17,fresh,37.71108,-122.47597,NA,NA
RS20_3787,Yes redo,20200817-TC-07,SFGC,Urban,TC,2020,8,17,<2 days,37.70714,-122.47716,coyote,NA
RS20_3803,Yes redo,20200819-TC-07,PRES,Urban,TC,2020,8,19,fresh,37.79274,-122.45067,NA,NA
RS20_3809,Yes redo,20200824-TC-06,MCLA,Urban,TC,2020,8,24,fresh,37.71756,-122.42156,coyote,NA
RS20_3815,Yes redo,20200824-TC-12,STMA,Urban,TC,2020,8,24,not fresh,37.73455,-122.42117,NA,NA
RS20_3824,Yes redo,20200824-TC-21,GLEN,Urban,TC,2020,8,24,fresh,37.74274,-122.44252,coyote,NA
RS20_3825,Yes redo,20200824-TC-22,GLEN,Urban,TC,2020,8,24,not fresh,37.74282,-122.44256,coyote,NA
RS20_3832,Yes redo,20200907-TC-07,BERN,Urban,TC,2020,9,7,not fresh,37.74258,-122.41142,coyote,NA
RS20_3835,Yes redo,20200907-TC-10,STMA,Urban,TC,2020,9,7,<2 days,37.73447,-122.42138,coyote,NA
RS20_3838,Yes redo,20200907-TC-13,STMA,Urban,TC,2020,9,7,fresh,37.73473,-122.42144,NA,NA
RS21_0008,Yes redo,20201006-DH-01,PRES,Urban,DH,2020,10,6,fresh,37.792245,-122.455947,coyote,NA
RS21_0019,Yes redo,20201111-TC-11,BERN,Urban,TC,2020,11,11,fresh,37.74395,-122.41571,NA,NA
RS21_0021,Yes redo,20201111-TC-13,BERN,Urban,TC,2020,11,11,fresh,37.74367,-122.4142,NA,NA
RS21_0024,Yes redo,20201111-TC-16,LAGU,Urban,TC,2020,11,11,<2 days,37.74959,-122.45505,NA,NA
RS21_0054,Yes redo,20201229-TC-03,LEND,Urban,TC,2020,12,29,fresh,37.78131,-122.50932,NA,NA
RS21_0056,Yes redo,20201229-TC-05,GGPW,Urban,TC,2020,12,29,unknown,37.76727,-122.49951,NA,NA
RS21_0060,Yes redo,20201230-TC-01,PRES,Urban,TC,2020,12,30,unknown,37.79178,-122.44932,NA,NA
RS21_0062,Yes redo,20201230-TC-03,BERN,Urban,TC,2020,12,30,fresh,37.74345,-122.41375,coyote,NA
RS21_0069,Yes redo,20200404-JK-102,LAKE,Urban,JK,2020,4,4,unknown,37.72840428,-122.4935824,coyote,NA
RS21_0085,Yes redo,20200413-JK-118,LAKE,Urban,JK,2020,4,13,fresh,37.729695,-122.48071,coyote,NA
RS21_0088,Yes redo,20200415-JK-121,LAKE,Urban,JK,2020,4,15,fresh,37.729695,-122.48071,NA,NA
RS21_0101,Yes redo,20200428-JK-134,GLEN,Urban,JK,2020,4,28,fresh,37.744329,-122.446116,NA,NA
RS21_0104,Yes redo,20200430-JK-137,CHP,Urban,JK,2020,4,30,fresh,37.765123,-122.438632,coyote,NA
RS21_0105,Yes redo,20200429-JK-138,CHP,Urban,JK,2020,4,29,fresh,37.765123,-122.438632,coyote,NA
RS21_0108,Yes redo,20200502-JK-141,SFGC,Urban,JK,2020,5,2,fresh,37.710304,-122.477567,NA,NA
RS21_0109,Yes redo,20200505-JK-142,SFGC,Urban,JK,2020,5,5,fresh,37.710304,-122.477567,coyote,NA
RS21_0113,Yes redo,20200512-JK-146,GGHP,Urban,JK,2020,5,12,fresh,37.750006,-122.469392,coyote,NA
