"SampleID","imperv_prop_500m","mean_imperv_pct_500m","imperv_prop_1km","mean_imperv_pct_1km"
"S21_4970",0.632629086678192,63.2629086678192,0.684855701460165,68.4855701460165
"S21_4972",0.795059719418647,79.5059719418647,0.782176360394833,78.2176360394833
"S21_4975",0.795059719418647,79.5059719418647,0.782176360394833,78.2176360394833
"S22_0863",0.579637463011747,57.9637463011747,0.581517636275603,58.1517636275603
"S22_0867",0.327008919039769,32.7008919039769,0.498062454322732,49.8062454322732
"S22_0891",0.203840777619532,20.3840777619532,0.461053096954296,46.1053096954296
"S22_0998",0.623126401776951,62.3126401776951,0.541741393336007,54.1741393336007
"S22_1002",0.327008919039769,32.7008919039769,0.498062454322732,49.8062454322732
"S22_1005",0.442257447715702,44.2257447715702,0.534175794725685,53.4175794725685
"S22_1007",0.272793453648459,27.2793453648459,0.303186367507711,30.3186367507711
